Id X Y
4058 505834.61863393 307157.035202965
4058 505834.61863393 307158.991102964
4058 505838.184533935 307158.990102965
4058 505838.183433931 307163.180902969
4058 505834.755633932 307163.182902966
4058 505834.755633932 307163.741902955
4058 505824.196033929 307163.885902967
4058 505824.334033929 307158.995102968
4058 505814.73443393 307158.999102965
4058 505814.735433929 307154.109302964
4058 505813.91243393 307154.109302964
4058 505814.048533931 307159.419102963
4058 505812.871521469 307159.41937115
4058 505812.285493363 307197.129395988
4058 505862.391718987 307198.108011395
4058 505862.503833935 307195.436802965
4058 505864.382433929 307194.876802962
4058 505864.961433932 307194.078802962
4058 505865.055433933 307190.300102968
4058 505865.701433931 307164.39910296
4058 505866.452533931 307134.285202961
4058 505866.72563393 307114.046002962
4058 505866.37743393 307113.252002954
4058 505865.770433929 307112.434002958
4058 505865.419433929 307112.105002966
4058 505865.131633934 307111.884902965
4058 505862.738633931 307112.173002962
4058 505863.56163393 307113.15090296
4058 505864.109533928 307113.849702958
4058 505864.109533928 307117.202702962
4058 505864.10853393 307125.446302965
4058 505860.131633934 307125.448402967
4058 505859.171733931 307125.448402967
4058 505859.172733929 307117.776602965
4058 505859.172733929 307117.204702958
4058 505859.172733929 307117.064702969
4058 505858.075633932 307116.925702963
4058 505858.487633929 307114.82980296
4058 505855.332833935 307114.830702968
4058 505855.332833935 307115.249802958
4058 505851.768133935 307115.251802955
4058 505851.768133935 307115.670702964
4058 505842.85433393 307115.673802964
4058 505842.853233933 307117.490702972
4058 505843.539333928 307117.489702959
4058 505843.401333928 307125.315402966
4058 505842.578333929 307125.315402966
4058 505842.578333929 307128.249302968
4058 505843.126233932 307128.249302968
4058 505843.126233932 307126.992302969
4058 505852.176833931 307126.988302965
4058 505852.177933931 307124.613302961
4058 505851.218033928 307124.613302961
4058 505851.08103393 307125.172402967
4058 505847.926033929 307125.173302963
4058 505847.927233934 307120.841602959
4058 505851.218033928 307120.840502955
4058 505851.218033928 307120.281602956
4058 505851.219033934 307116.92770296
4058 505855.469833929 307116.926702961
4058 505856.155833934 307116.926702961
4058 505856.154833928 307120.279502969
4058 505856.154833928 307124.611302964
4058 505856.153933935 307127.266302958
4058 505852.314833928 307127.267302956
4058 505852.313933935 307128.106302969
4058 505860.130633928 307128.103202969
4058 505860.130633928 307128.941302955
4058 505860.130633928 307131.735202964
4058 505860.12963393 307133.552102961
4058 505861.227733929 307133.551102962
4058 505861.11863393 307131.94510296
4058 505861.173633933 307128.848302968
